1.000000000000000000e+05,5.946730704794514111e+01,2.051562882385562947e+00,5.950268496290708242e+01
3.700700140000000130e+06,8.785546987198736701e+01,4.964235881282730389e+01,1.009105909948463875e+02
7.301400280000000261e+06,1.128210374024342286e+02,6.592169864826863090e+01,1.306684997741789402e+02
1.090000000000000000e+07,1.300574098956808768e+02,7.786887919940485858e+01,1.515865832339546273e+02
1.450000000000000000e+07,1.445353965215637118e+02,8.667946834424294877e+01,1.685343023840733565e+02
1.810000000000000000e+07,1.566704240921503981e+02,9.475571377250342664e+01,1.830963327807273515e+02
2.170000000000000000e+07,1.679935334837257983e+02,9.976623617970486180e+01,1.953845673890656940e+02
2.530000000000000000e+07,1.781181810315722771e+02,1.054480359319810105e+02,2.069912430416038376e+02
2.890000000000000000e+07,1.875407289063701057e+02,1.096048830401662570e+02,2.172205224765402249e+02
3.250000000000000000e+07,1.966443694931610935e+02,1.135110450832452642e+02,2.270545428069066531e+02
3.610000000000000000e+07,2.054543622756409036e+02,1.159166688981686519e+02,2.358986415953638982e+02
3.970000000000000000e+07,2.136066122567358718e+02,1.188551838985966640e+02,2.444470076302198152e+02
4.330000000000000000e+07,2.207624330805377895e+02,1.216068012335234272e+02,2.520402070422268821e+02
4.690000000000000000e+07,2.283268349617276272e+02,1.236829221486473926e+02,2.596740433598790787e+02
5.050000000000000000e+07,2.351881828804685313e+02,1.255980709865139175e+02,2.666239989238592329e+02
5.410000000000000000e+07,2.416651115624607939e+02,1.273775187036815737e+02,2.731795351368828051e+02
5.770000000000000000e+07,2.484190158724775017e+02,1.292781168449129154e+02,2.800443517409647711e+02
6.130000000000000000e+07,2.545928353640992157e+02,1.314079512271592876e+02,2.865057791117847614e+02
6.490000000000000000e+07,2.602195051318481092e+02,1.316946123699023019e+02,2.916464671109916367e+02
6.850000000000000000e+07,2.659893982028458481e+02,1.330493821185131367e+02,2.974096468482994737e+02
7.210000000000000000e+07,2.713399616427421392e+02,1.340865546907475334e+02,3.026624835243370626e+02
