1.000000000000000000e+05,5.946730060198332524e+01,2.052063863695747337e+00,5.950269579596652392e+01
3.700700140000000130e+06,8.784969713592487039e+01,4.966419872773506938e+01,1.009163114770931742e+02
7.301400280000000261e+06,1.128059106677122259e+02,6.597051385738292595e+01,1.306800756817160050e+02
1.090000000000000000e+07,1.300307314872744939e+02,7.794765401928562198e+01,1.516041816647084772e+02
1.450000000000000000e+07,1.444958859721110969e+02,8.679085278479224996e+01,1.685577443785268770e+02
1.810000000000000000e+07,1.566165018217668319e+02,9.490164850486058867e+01,1.831257806313125229e+02
2.170000000000000000e+07,1.679254580162248374e+02,9.994891103635751506e+01,1.954194060663182881e+02
2.530000000000000000e+07,1.780342806726439733e+02,1.056690573113444174e+02,2.070317723628283204e+02
2.890000000000000000e+07,1.874410979116159126e+02,1.098659018878014422e+02,2.172663839251990510e+02
3.250000000000000000e+07,1.965283181146162974e+02,1.138138649901781747e+02,2.271056487297537956e+02
3.610000000000000000e+07,2.053227030366767849e+02,1.162630146351082772e+02,2.359544467780396815e+02
3.970000000000000000e+07,2.134581307363095277e+02,1.192462253742842506e+02,2.445077418885831548e+02
4.330000000000000000e+07,2.205967134539662027e+02,1.220430248089243719e+02,2.521059497338430617e+02
4.690000000000000000e+07,2.281442433631094389e+02,1.241665467622672594e+02,2.597443495335211310e+02
5.050000000000000000e+07,2.349884992520687774e+02,1.261296901886725550e+02,2.666988817521176429e+02
5.410000000000000000e+07,2.414481271542292689e+02,1.279580290289154476e+02,2.732589528254282527e+02
5.770000000000000000e+07,2.481841012617638569e+02,1.299094828911671016e+02,2.801282239692386042e+02
6.130000000000000000e+07,2.543391130372066300e+02,1.320905806985353479e+02,2.865943229197487767e+02
6.490000000000000000e+07,2.599502452796367038e+02,1.324287873833392837e+02,2.917387765600674356e+02
6.850000000000000000e+07,2.657022298952207393e+02,1.338366793097562493e+02,2.975061876666690068e+02
7.210000000000000000e+07,2.710352914131589728e+02,1.349273278013770891e+02,3.027631301513384301e+02
7.570000000000000000e+07,2.763195312263430310e+02,1.357529436485382064e+02,3.078657906399948843e+02
7.930000000000000000e+07,2.812869995094988553e+02,1.364978485861689421e+02,3.126564228697525323e+02
8.290000000000000000e+07,2.867263653124833240e+02,1.374843349939317250e+02,3.179841991892541841e+02
8.650000000000000000e+07,2.915659508997728722e+02,1.380136746915305537e+02,3.225809636757078920e+02
9.010000000000000000e+07,2.962731499613888104e+02,1.384633775993071936e+02,3.270319347162474060e+02
9.370000000000000000e+07,3.012604837314522683e+02,1.393478387480285221e+02,3.319272498934897158e+02
9.730000000000000000e+07,3.059256454298038079e+02,1.395444957585376926e+02,3.362486681433051672e+02
1.010000000000000000e+08,3.099507667997819453e+02,1.397416924400811240e+02,3.399959094544977347e+02
1.050000000000000000e+08,3.147472548677367286e+02,1.401238457803650306e+02,3.445294277751256686e+02
1.080000000000000000e+08,3.185783603224169269e+02,1.400362269181438251e+02,3.479975811915789450e+02
1.120000000000000000e+08,3.226356341159914223e+02,1.399038183753893918e+02,3.516629505612467028e+02
1.150000000000000000e+08,3.267764384942985316e+02,1.400671145318075332e+02,3.555300793579701804e+02
1.190000000000000000e+08,3.303825665383450314e+02,1.403336642209463037e+02,3.589514975399061996e+02
1.230000000000000000e+08,3.341164198196897814e+02,1.402143375526444231e+02,3.623449219299949391e+02
1.260000000000000000e+08,3.378821040942708009e+02,1.394115520697666852e+02,3.655131969131523988e+02
1.300000000000000000e+08,3.422158505942650208e+02,1.389868764968031485e+02,3.693630195841130899e+02
1.330000000000000000e+08,3.453225870465871026e+02,1.385124567607209940e+02,3.720663782209275610e+02
1.370000000000000000e+08,3.490833992180197924e+02,1.381570165188694546e+02,3.754285295805348710e+02
1.410000000000000000e+08,3.523344488781680752e+02,1.380277889112620073e+02,3.784061764533109908e+02
1.440000000000000000e+08,3.562886557507784460e+02,1.379220457666553443e+02,3.820524792815197657e+02
1.480000000000000000e+08,3.592439560793102373e+02,1.369213338914153439e+02,3.844524309379742135e+02
1.510000000000000000e+08,3.628552951657256926e+02,1.372340236315775712e+02,3.879396118881369375e+02
1.550000000000000000e+08,3.656588148288603293e+02,1.369218225032614953e+02,3.904535239175866650e+02
1.590000000000000000e+08,3.687356452700905152e+02,1.353823303542272640e+02,3.928031968618523706e+02
1.620000000000000000e+08,3.712635393323164976e+02,1.355310980603760811e+02,3.952281545879667988e+02
1.660000000000000000e+08,3.741661647769150818e+02,1.349301418393364997e+02,3.977517593181066218e+02
1.690000000000000000e+08,3.777681876553031657e+02,1.352230030607441904e+02,4.012406561667677920e+02
1.730000000000000000e+08,3.811238354528567811e+02,1.338287937743485543e+02,4.039375248641717349e+02
1.770000000000000000e+08,3.841205078334051564e+02,1.329567645100556774e+02,4.064800927071035517e+02
