1.000000000000000000e+05,6.269839695836709748e-01,-8.069363673936650813e-03,-1.286941703885692220e-02
3.700700140000000130e+06,4.975526475097997725e-01,-1.315814163968034023e-01,-2.585385476328667109e-01
7.301400280000000261e+06,4.286934178854490129e-01,-1.329610056019875919e-01,-3.007462200842865307e-01
1.090000000000000000e+07,3.899217021721517185e-01,-1.322172379085716776e-01,-3.269195581419274688e-01
1.450000000000000000e+07,3.631985164555145973e-01,-1.290395570610551323e-01,-3.413766781612437295e-01
1.810000000000000000e+07,3.427594946076303883e-01,-1.268919128089799897e-01,-3.545618490044069593e-01
2.170000000000000000e+07,3.275920104676962041e-01,-1.223600343483639691e-01,-3.574667900567641277e-01
2.530000000000000000e+07,3.142160778206026794e-01,-1.195917497281353131e-01,-3.636742847102889531e-01
2.890000000000000000e+07,3.034875920341646438e-01,-1.161887199400373355e-01,-3.656307141121564186e-01
3.250000000000000000e+07,2.938647729025875566e-01,-1.129981340549952029e-01,-3.670944487958829328e-01
3.610000000000000000e+07,2.859717630167712410e-01,-1.091172907521059249e-01,-3.645152775460240302e-01
3.970000000000000000e+07,2.786103253066147811e-01,-1.062281022825047466e-01,-3.642636375189972631e-01
4.330000000000000000e+07,2.723537061214673649e-01,-1.039327207134566750e-01,-3.645525405312822209e-01
4.690000000000000000e+07,2.664866534746778148e-01,-1.011053297352171726e-01,-3.626235757884651023e-01
5.050000000000000000e+07,2.613585857908210519e-01,-9.869075437153190800e-02,-3.610540397560590420e-01
5.410000000000000000e+07,2.567067206638943277e-01,-9.649975933125078120e-02,-3.595721169629328973e-01
5.770000000000000000e+07,2.520063900048764571e-01,-9.433739681966046842e-02,-3.581965254411209609e-01
6.130000000000000000e+07,2.476755408526631896e-01,-9.265461406935311672e-02,-3.579785418988579160e-01
6.490000000000000000e+07,2.445847373688070370e-01,-9.032468847016128510e-02,-3.537624323391921899e-01
6.850000000000000000e+07,2.410340953292157140e-01,-8.856473845061900441e-02,-3.521232759793385125e-01
7.210000000000000000e+07,2.379197137924772831e-01,-8.688601115775594630e-02,-3.501429193462378686e-01
7.570000000000000000e+07,2.350119342675823786e-01,-8.515702827018764576e-02,-3.476361103031962441e-01
7.930000000000000000e+07,2.323511968855229426e-01,-8.357199551802593773e-02,-3.452719493632804837e-01
8.290000000000000000e+07,2.294389390962962849e-01,-8.197145465566693656e-02,-3.431359419185072701e-01
8.650000000000000000e+07,2.270329021665313252e-01,-8.043777457663912889e-02,-3.405004743366205622e-01
9.010000000000000000e+07,2.247600846276712194e-01,-7.896289437553616342e-02,-3.378510001816339980e-01
9.370000000000000000e+07,2.222571856080876040e-01,-7.762458545185345338e-02,-3.360115780820571718e-01
9.730000000000000000e+07,2.201751867555577225e-01,-7.614114022757523248e-02,-3.329467836612306497e-01
1.010000000000000000e+08,2.183963553279759662e-01,-7.491010922069510358e-02,-3.304258325632440374e-01
1.050000000000000000e+08,2.162635834182966288e-01,-7.354263315980370808e-02,-3.277924500856157497e-01
