2.88E+08,0.172509,-0.027924,0.174755,-15.151423,-0.16048
2.92E+08,0.172097,-0.027221,0.174236,-15.177233,-0.156874
2.95E+08,0.171917,-0.026594,0.173962,-15.190911,-0.153472
2.99E+08,0.171535,-0.026042,0.173501,-15.213981,-0.150664
3.03E+08,0.171365,-0.025371,0.173233,-15.227402,-0.146984
3.06E+08,0.171052,-0.024869,0.17285,-15.246609,-0.14438
3.10E+08,0.170458,-0.024166,0.172162,-15.281238,-0.14083
3.13E+08,0.169869,-0.02354,0.171493,-15.315091,-0.137698
3.17E+08,0.169658,-0.022683,0.171168,-15.33156,-0.132908
3.21E+08,0.169022,-0.022312,0.170489,-15.366091,-0.131249
3.24E+08,0.168728,-0.021606,0.170106,-15.385624,-0.12736
3.28E+08,0.168526,-0.021126,0.169844,-15.398973,-0.124705
3.31E+08,0.167921,-0.020062,0.169115,-15.436365,-0.118911
3.35E+08,0.167832,-0.01973,0.168988,-15.442877,-0.117021
3.39E+08,0.1675,-0.019093,0.168584,-15.463651,-0.1135
3.42E+08,0.166779,-0.018262,0.167775,-15.505433,-0.109066
3.46E+08,0.166531,-0.017455,0.167443,-15.522657,-0.104433
3.49E+08,0.166568,-0.017015,0.167435,-15.523074,-0.101796
3.53E+08,0.166399,-0.016068,0.167173,-15.536682,-0.096263
3.57E+08,0.165644,-0.015387,0.166358,-15.579145,-0.092629
3.60E+08,0.165731,-0.01488,0.166398,-15.57706,-0.089545
3.64E+08,0.165308,-0.014007,0.1659,-15.603056,-0.084529
3.67E+08,0.16505,-0.013227,0.165579,-15.619877,-0.079969
3.71E+08,0.164864,-0.012824,0.165362,-15.63128,-0.077628
3.75E+08,0.164622,-0.011936,0.165054,-15.647497,-0.072379
3.78E+08,0.164403,-0.011271,0.164789,-15.661459,-0.068452
3.82E+08,0.16397,-0.010906,0.164333,-15.685521,-0.066413
3.85E+08,0.164044,-0.010063,0.164353,-15.684462,-0.061266
3.89E+08,0.163696,-0.009634,0.16398,-15.7042,-0.058785
3.93E+08,0.163601,-0.009213,0.16386,-15.710527,-0.056252
3.96E+08,0.163244,-0.008478,0.163464,-15.731543,-0.051887
4.00E+08,0.162861,-0.007988,0.163057,-15.753227,-0.049007
4.03E+08,0.162509,-0.00726,0.162671,-15.773803,-0.044642
4.07E+08,0.162169,-0.006548,0.162301,-15.793594,-0.040357
4.11E+08,0.162067,-0.005896,0.162174,-15.800385,-0.036365
4.14E+08,0.161926,-0.00543,0.162017,-15.808766,-0.03352
4.18E+08,0.161574,-0.004477,0.161636,-15.829241,-0.027703
4.21E+08,0.161384,-0.003962,0.161433,-15.84018,-0.024547
4.25E+08,0.16146,-0.00333,0.161495,-15.836841,-0.020623
4.29E+08,0.161338,-0.002583,0.161359,-15.844145,-0.016009
4.32E+08,0.161206,-0.002118,0.16122,-15.851648,-0.013135
4.36E+08,0.160793,-0.001463,0.1608,-15.874284,-0.009095
4.39E+08,0.160781,-0.001131,0.160785,-15.875112,-0.007037
4.43E+08,0.160388,-0.00034,0.160388,-15.89657,-0.002122
4.47E+08,0.159916,0.000421,0.159917,-15.922117,0.002635
4.50E+08,0.159923,0.001165,0.159927,-15.921541,0.007285
4.54E+08,0.159852,0.001968,0.159864,-15.924975,0.012309
4.57E+08,0.159924,0.002264,0.15994,-15.920872,0.014155
4.61E+08,0.159441,0.003117,0.159471,-15.946346,0.019547
4.65E+08,0.159586,0.003564,0.159626,-15.937949,0.022327
4.68E+08,0.159435,0.004505,0.159498,-15.944875,0.028251
4.72E+08,0.159543,0.004856,0.159617,-15.938399,0.03043
4.75E+08,0.159092,0.005605,0.159191,-15.961638,0.035216
4.79E+08,0.159186,0.00589,0.159295,-15.955961,0.036986
4.83E+08,0.158991,0.006428,0.159121,-15.965463,0.040408
4.86E+08,0.159012,0.007042,0.159168,-15.962865,0.044259
4.90E+08,0.158898,0.007586,0.159079,-15.967736,0.047706
4.93E+08,0.15852,0.008257,0.158735,-15.986547,0.052044
4.97E+08,0.158243,0.008986,0.158498,-15.999513,0.056726
5.01E+08,0.158259,0.009592,0.15855,-15.996679,0.060538
5.04E+08,0.158268,0.010202,0.158596,-15.994151,0.064371
5.08E+08,0.158228,0.010592,0.158583,-15.994888,0.066843
5.11E+08,0.157754,0.011458,0.158169,-16.017559,0.072502
5.15E+08,0.158216,0.012323,0.158696,-15.988698,0.077733
5.19E+08,0.15822,0.012626,0.158723,-15.987225,0.079633
5.22E+08,0.158075,0.013354,0.158638,-15.991845,0.084277
5.26E+08,0.158092,0.013986,0.158709,-15.987966,0.088238
5.29E+08,0.158132,0.014319,0.158779,-15.98416,0.090302
5.33E+08,0.15772,0.014917,0.158424,-16.003577,0.094299
5.37E+08,0.157803,0.015684,0.15858,-15.995023,0.099062
5.40E+08,0.157773,0.016232,0.158605,-15.993638,0.102525
5.44E+08,0.157581,0.017252,0.158522,-15.99819,0.109044
5.47E+08,0.157491,0.017244,0.158432,-16.003136,0.109055
5.51E+08,0.157586,0.017806,0.158589,-15.994527,0.112517
5.55E+08,0.157873,0.018358,0.158937,-15.975489,0.11576
5.58E+08,0.157493,0.019113,0.158648,-15.991292,0.120765
5.62E+08,0.157585,0.019514,0.158789,-15.983588,0.123202
5.65E+08,0.157802,0.020091,0.159076,-15.967928,0.126635
5.69E+08,0.157905,0.020699,0.159255,-15.958118,0.130341
5.73E+08,0.157667,0.021143,0.159078,-15.967779,0.133306
5.76E+08,0.157325,0.021896,0.158841,-15.980748,0.138292
5.80E+08,0.157528,0.022573,0.159137,-15.964581,0.142326
5.83E+08,0.157523,0.023382,0.159249,-15.958452,0.147358
5.87E+08,0.157515,0.023635,0.159278,-15.956873,0.14894
5.91E+08,0.157379,0.024489,0.159273,-15.95718,0.154367
5.94E+08,0.157384,0.024706,0.159311,-15.95507,0.155708
5.98E+08,0.157489,0.025497,0.159539,-15.94264,0.160505
6.01E+08,0.157609,0.026238,0.159779,-15.92963,0.164964
6.05E+08,0.157609,0.026856,0.159881,-15.924073,0.168773
6.09E+08,0.157882,0.027179,0.160204,-15.906528,0.170475
6.12E+08,0.15798,0.027566,0.160367,-15.897691,0.17275
6.16E+08,0.157859,0.028103,0.160341,-15.899106,0.176183
6.19E+08,0.157875,0.028533,0.160433,-15.894151,0.178803
6.23E+08,0.158192,0.029076,0.160842,-15.872025,0.181771
6.27E+08,0.158101,0.029679,0.160863,-15.870879,0.185564
6.30E+08,0.157999,0.030034,0.160829,-15.872731,0.187846
6.34E+08,0.157982,0.030597,0.160918,-15.867924,0.191306
6.37E+08,0.158102,0.030908,0.161095,-15.858342,0.193062
6.41E+08,0.158179,0.031496,0.161284,-15.848153,0.196544
6.45E+08,0.158224,0.032062,0.16144,-15.839772,0.19993
6.48E+08,0.158337,0.032599,0.161658,-15.828057,0.203043
6.52E+08,0.158419,0.033279,0.161877,-15.816303,0.207057
6.55E+08,0.15832,0.03376,0.161879,-15.816179,0.210093
6.59E+08,0.158689,0.03445,0.162385,-15.789083,0.213778
6.63E+08,0.158826,0.034931,0.162622,-15.776396,0.216486
6.66E+08,0.158823,0.035582,0.16276,-15.769041,0.220395
6.70E+08,0.158897,0.036092,0.162944,-15.759225,0.223349
6.73E+08,0.158893,0.036381,0.163004,-15.756012,0.225083
6.77E+08,0.159145,0.037017,0.163393,-15.735311,0.228533
6.81E+08,0.158917,0.037647,0.163315,-15.739459,0.232609
6.84E+08,0.159509,0.038133,0.164004,-15.7029,0.234658
6.88E+08,0.159544,0.038355,0.16409,-15.69836,0.235924
6.91E+08,0.159618,0.038727,0.164249,-15.689937,0.238022
6.95E+08,0.159754,0.039365,0.164532,-15.67497,0.241595
6.99E+08,0.159651,0.039865,0.164553,-15.673895,0.244697
7.02E+08,0.160206,0.040672,0.165288,-15.635163,0.248618
7.06E+08,0.160355,0.040863,0.165479,-15.625123,0.249517
7.09E+08,0.16022,0.041475,0.165501,-15.623997,0.253303
7.13E+08,0.160525,0.04203,0.165936,-15.601192,0.256077
7.17E+08,0.160363,0.042836,0.165985,-15.598606,0.261026
7.20E+08,0.161022,0.043024,0.166671,-15.56281,0.261091
7.24E+08,0.16055,0.043525,0.166346,-15.579777,0.264738
7.27E+08,0.16107,0.044106,0.166999,-15.545698,0.267281
7.31E+08,0.161217,0.044326,0.1672,-15.535294,0.268317
7.35E+08,0.160967,0.044699,0.167058,-15.542636,0.270865
7.38E+08,0.161093,0.045398,0.167368,-15.52656,0.274689
7.42E+08,0.161365,0.045581,0.167679,-15.510411,0.275296
7.45E+08,0.161728,0.046289,0.168222,-15.482327,0.278762
7.49E+08,0.161908,0.046519,0.168458,-15.470158,0.27978
7.53E+08,0.162276,0.046994,0.168943,-15.445182,0.281883
7.56E+08,0.162107,0.047464,0.168913,-15.446755,0.284832
7.60E+08,0.162528,0.047605,0.169356,-15.423992,0.284933
7.63E+08,0.162565,0.048363,0.169607,-15.411136,0.289161
7.67E+08,0.16261,0.048971,0.169824,-15.400021,0.292517
7.71E+08,0.162686,0.048895,0.169875,-15.397403,0.291962
7.74E+08,0.16281,0.049641,0.170209,-15.380333,0.295948
7.78E+08,0.16302,0.05004,0.170527,-15.364128,0.297827
7.81E+08,0.163204,0.050437,0.17082,-15.349243,0.299731
7.85E+08,0.163547,0.050857,0.171272,-15.326272,0.301484
7.89E+08,0.163616,0.051231,0.171449,-15.317307,0.30345
7.92E+08,0.163924,0.051602,0.171854,-15.296817,0.30497
7.96E+08,0.164115,0.051912,0.172129,-15.2829,0.306354
7.99E+08,0.163712,0.052471,0.171915,-15.293736,0.310166
8.03E+08,0.164067,0.053058,0.172433,-15.267583,0.312778
8.07E+08,0.164248,0.05361,0.172775,-15.25036,0.315493
8.10E+08,0.16458,0.053447,0.173041,-15.237024,0.314001
8.14E+08,0.164367,0.054185,0.173068,-15.235671,0.318437
8.17E+08,0.164697,0.054523,0.173487,-15.21464,0.319691
8.21E+08,0.165015,0.05489,0.173904,-15.193785,0.321125
8.25E+08,0.16528,0.055526,0.174358,-15.171186,0.324107
8.28E+08,0.165351,0.055936,0.174556,-15.161325,0.326204
8.32E+08,0.165301,0.056937,0.174832,-15.147572,0.331719
8.35E+08,0.166033,0.056588,0.175412,-15.118832,0.328474
8.39E+08,0.16623,0.05689,0.175695,-15.104814,0.329741
8.43E+08,0.166235,0.057202,0.175801,-15.099562,0.33141
8.46E+08,0.166412,0.057748,0.176148,-15.08247,0.334017
8.50E+08,0.166755,0.058204,0.176621,-15.059159,0.33582
8.53E+08,0.166901,0.058345,0.176805,-15.050099,0.3363
8.57E+08,0.166836,0.058977,0.176953,-15.042835,0.339795
8.61E+08,0.167326,0.059417,0.177563,-15.012975,0.34121
8.64E+08,0.167467,0.059898,0.177857,-14.998578,0.343492
8.68E+08,0.16789,0.06019,0.178353,-14.974392,0.344236
8.71E+08,0.167902,0.060415,0.17844,-14.970146,0.345398
8.75E+08,0.167981,0.060893,0.178678,-14.958595,0.347766
8.79E+08,0.1683,0.061212,0.179086,-14.938755,0.348835
8.82E+08,0.168584,0.061449,0.179434,-14.921903,0.349531
8.86E+08,0.169048,0.061849,0.180007,-14.89421,0.350738
8.89E+08,0.169529,0.061974,0.180502,-14.870371,0.350471
8.93E+08,0.169868,0.062426,0.180975,-14.847613,0.352175
8.97E+08,0.16982,0.062485,0.180951,-14.848772,0.352574
9.00E+08,0.169666,0.062779,0.180908,-14.850853,0.354393
9.04E+08,0.170214,0.063124,0.181542,-14.820464,0.355125
9.07E+08,0.170121,0.063324,0.181524,-14.821296,0.356337
9.11E+08,0.170026,0.063825,0.181611,-14.817158,0.359109
9.15E+08,0.170305,0.064095,0.181967,-14.800154,0.35996
9.18E+08,0.170515,0.064509,0.18231,-14.783795,0.361675
9.22E+08,0.170666,0.064908,0.182592,-14.770346,0.363429
9.25E+08,0.170657,0.065506,0.182798,-14.760594,0.3665
9.29E+08,0.170943,0.065809,0.183173,-14.742766,0.367488
9.33E+08,0.17118,0.066013,0.183467,-14.728843,0.368062
9.36E+08,0.171367,0.066334,0.183758,-14.715094,0.369323
9.40E+08,0.171472,0.066428,0.183889,-14.708864,0.369594
9.43E+08,0.171643,0.067142,0.184308,-14.689125,0.372872
9.47E+08,0.172244,0.067509,0.185001,-14.656507,0.373535
9.51E+08,0.172485,0.067796,0.18533,-14.641079,0.374504
9.54E+08,0.172734,0.067818,0.18557,-14.629838,0.374121
9.58E+08,0.17288,0.068282,0.185876,-14.615516,0.376159
9.61E+08,0.172971,0.068338,0.185982,-14.610604,0.376261
9.65E+08,0.172573,0.069068,0.185881,-14.61529,0.380699
9.69E+08,0.173178,0.069396,0.186565,-14.583399,0.381127
9.72E+08,0.173337,0.069606,0.186791,-14.572902,0.381857
9.76E+08,0.173421,0.06964,0.186881,-14.568684,0.381855
9.79E+08,0.173748,0.069973,0.187309,-14.548834,0.382857
9.83E+08,0.173636,0.070761,0.1875,-14.539954,0.386975
9.87E+08,0.174291,0.071382,0.188342,-14.501059,0.388717
9.90E+08,0.174338,0.071621,0.188476,-14.494857,0.389798
9.94E+08,0.17457,0.072924,0.189189,-14.462071,0.395701
1.00E+09,0.176236,0.072152,0.190433,-14.40514,0.388587
1.00E+09,0.176187,0.071773,0.190245,-14.413753,0.386841
1.01E+09,0.176132,0.072183,0.190349,-14.408995,0.388946
1.01E+09,0.176396,0.072612,0.190757,-14.390406,0.390503
1.02E+09,0.176526,0.073048,0.191043,-14.377393,0.392353
1.02E+09,0.177007,0.073214,0.19155,-14.354334,0.392195
1.02E+09,0.176808,0.073673,0.191543,-14.35467,0.394807
1.03E+09,0.177127,0.073495,0.19177,-14.344402,0.393307
1.03E+09,0.177553,0.074009,0.19236,-14.317724,0.394927
1.03E+09,0.17787,0.074055,0.19267,-14.303706,0.394517
1.04E+09,0.177993,0.074263,0.192864,-14.294992,0.395267
1.04E+09,0.178143,0.074459,0.193078,-14.285341,0.395906
1.04E+09,0.177698,0.074723,0.19277,-14.299224,0.398059
1.05E+09,0.178277,0.074928,0.193383,-14.271625,0.397875
1.05E+09,0.178139,0.075012,0.193288,-14.275889,0.398549
1.06E+09,0.178585,0.075553,0.193909,-14.248027,0.400232
1.06E+09,0.178929,0.075367,0.194154,-14.237055,0.398657
1.06E+09,0.178755,0.075759,0.194146,-14.237411,0.400868
1.07E+09,0.178744,0.076193,0.194305,-14.2303,0.402945
1.07E+09,0.179418,0.076653,0.195106,-14.194571,0.403761
1.07E+09,0.179377,0.07688,0.195158,-14.192281,0.404914
1.08E+09,0.179374,0.076912,0.195168,-14.191841,0.40507
1.08E+09,0.179742,0.077475,0.195729,-14.166904,0.406971
1.08E+09,0.179961,0.077705,0.196021,-14.153965,0.407605
1.09E+09,0.180059,0.077827,0.196159,-14.147839,0.407978
1.09E+09,0.180279,0.078018,0.196437,-14.135548,0.408427
1.09E+09,0.18016,0.078348,0.196459,-14.134578,0.41021
1.10E+09,0.180492,0.078718,0.19691,-14.114626,0.41126
1.10E+09,0.1804,0.078759,0.196843,-14.117595,0.411635
1.11E+09,0.180566,0.07919,0.197167,-14.103297,0.413303
1.11E+09,0.181229,0.079485,0.197894,-14.071363,0.413326
1.11E+09,0.181353,0.079785,0.198128,-14.061103,0.414457
1.12E+09,0.181667,0.080059,0.198525,-14.043695,0.415087
1.12E+09,0.181553,0.080967,0.19879,-14.032128,0.419495
1.12E+09,0.181749,0.080379,0.198729,-14.034754,0.416395
1.13E+09,0.181689,0.080697,0.198803,-14.031521,0.417978
1.13E+09,0.182211,0.08116,0.199469,-14.002487,0.419038
1.13E+09,0.182632,0.081492,0.199989,-13.979899,0.419694
1.14E+09,0.182631,0.081546,0.20001,-13.978971,0.419943
